OBJECTID,businessUnit_name,businessUnit_number,Description,Type,Address,City,County,State,Postal Code,Operation Status,GlobalID,x,y
51205,KINGFISHER OK,132,WM Supercenter,Retail,200 STARLITE DR,KINGFISHER,KINGFISHER,OK,73750-4922,Open,16af7fe3-e7b9-4fcf-aea5-592c5b964a8a,-10902264.9098,4277079.3046
51206,ASHDOWN AR,133,WM Supercenter,Retail,297 HWY 32 BY-PASS E,ASHDOWN,LITTLE RIVER,AR,71822-8972,Open,efb14afe-6217-49f8-bd4c-170d3d673fa6,-10476198.1304,3982840.7781
51207,ELK CITY OK,134,WM Supercenter,Retail,210 REGIONAL DR,ELK CITY,BECKHAM,OK,73644-6472,Open,cda3ab89-6d23-4d54-b05a-2e4d976aff2c,-11062541.0429,4219621.443
51208,CHILLICOTHE MO,135,WM Supercenter,Retail,1000 GRAVES ST,CHILLICOTHE,LIVINGSTON,MO,64601-3071,Open,069c02eb-daf4-49df-b337-fd5cd1487f52,-10414633.22,4833520.4456
51209,BLACKWELL OK EF,136,Wal-Mart,Retail,1219 W DOOLIN AVE,BLACKWELL,KAY,OK,74631-1351,Open,b6d6855c-3728-41c0-8965-dd0c9af92206,-10831097.8027,4412686.6736
51210,STILLWATER OK,137,WM Supercenter,Retail,111 N PERKINS RD,STILLWATER,PAYNE,OK,74075-5507,Open,322fc4d3-b115-4352-9440-0b48b652278c,-10803358.7668,4317775.991
51211,"SPRINGFIELD (NE), MO",138,WM Supercenter,Retail,1923 E KEARNEY ST,SPRINGFIELD,GREENE,MO,65803-4607,Open,1bb6c863-48c2-4e8b-967f-dd81b6af768e,-10381508.881,4472850.8311
51212,PURCELL OK,139,WM Supercenter,Retail,2015 S GREEN AVE,PURCELL,MCCLAIN,OK,73080-6200,Open,a152655e-b08f-4ae6-be6e-3c7b811811bc,-10839201.1938,4162191.6774
51213,LUFKIN TX,140,WM Supercenter,Retail,2500 DANIEL MCCALL DR,LUFKIN,ANGELINA,TX,75904-7129,Open,8629c2e6-8e63-4faf-ba4a-533c03276f07,-10545458.6685,3671721.812
51214,"FORT SMITH, AR",141,WM Supercenter,Retail,8301 ROGERS AVE,FORT SMITH,SEBASTIAN,AR,72903-5236,Open,95cc96e9-67b6-4c44-ab74-e0f73a3189a3,-10501763.4307,4211553.1986
51215,BENTON KY,143,WM Supercenter,Retail,310 W 5TH ST,BENTON,MARSHALL,KY,42025-1102,Open,fc591a5c-03b2-44a0-bc0b-a345644375d4,-9836238.4078,4420913.5617
51216,FAYETTEVILLE AR (WEST),144,WM Supercenter,Retail,2875 W MARTIN LUTHER KING BLVD,FAYETTEVILLE,WASHINGTON,AR,72704-7625,Open,23d13984-71ca-491b-ac2b-8dadaa86b7c7,-10486445.6461,4307603.7135
51217,BOWLING GREEN MO,145,WM Supercenter,Retail,3 TOWN CENTER DR,BOWLING GREEN,PIKE,MO,63334-2801,Open,1dd66d35-8623-44f7-8a14-99a13452561a,-10150299.7457,4769137.9989
51218,GILMER TX,146,WM Supercenter,Retail,1102 US HIGHWAY 271 NORTH,GILMER,UPSHUR,TX,75644-5237,Open,0f728b1d-ef19-48cf-aba0-545a777fcac0,-10568409.6306,3861787.9964
51219,DENISON TX,147,WM Supercenter,Retail,401 N US HIGHWAY 75,DENISON,GRAYSON,TX,75020-1526,Open,9faa8b10-1938-43aa-aa17-0601706c82e4,-10752073.766,3996522.5531
51220,PARIS TX,148,WM Supercenter,Retail,3855 LAMAR AVE,PARIS,LAMAR,TX,75462-5210,Open,16ba8f25-9b35-49a5-8315-2c7d2db17035,-10631665.2614,3983860.9766
51221,"JONESBORO, LA",149,WM Supercenter,Retail,184 OLD WINNFIELD RD,JONESBORO,JACKSON,LA,71251-5902,Open,e480b856-970a-4755-9e6f-1b30d12dd376,-10319958.1081,3793270.2044
51222,WOODWARD OK,150,WM Supercenter,Retail,3215 WILLIAMS AVE,WOODWARD,WOODWARD,OK,73801-6738,Open,b534ad34-740f-4552-a656-d1202ec4f620,-11063384.5106,4357497.9658
51223,MCALESTER OK,151,WM Supercenter,Retail,432 S GEORGE NIGH EXPY,MCALESTER,PITTSBURG,OK,74501-6025,Open,7ffcb040-fba1-4388-a35f-0a473a870f82,-10657781.2593,4152906.4324
51224,DESOTO MO,152,WM Supercenter,Retail,12862 STATE ROUTE 21,DE SOTO,JEFFERSON,MO,63020-4742,Open,ddfa6820-bf4e-4e27-91f3-7cba6a649b8e,-10082719.9093,4600665.6767
51225,NEW ALBANY MS,153,WM Supercenter,Retail,202 PARK PLAZA DR,NEW ALBANY,UNION,MS,38652-3124,Open,fe71334c-4593-4402-8284-e4d9a0c7730a,-9911055.7923,4095181.7991
51226,ABINGDON VA,154,WM Supercenter,Retail,16032 FIFTEEN MILE BOULEVARD,ABINGDON,WASHINGTON,VA,24211-0000,Open,68ce2206-03a5-49fa-bb6a-893efcd002e2,-9120152.2949,4399405.9898
51227,SENATOBIA MS,155,WM Supercenter,Retail,5219 HIGHWAY 51 N,SENATOBIA,TATE,MS,38668-1719,Open,0e32e802-0523-4658-a510-9422f75063aa,-10015616.8542,4113615.0714
51228,SEARCY AR,157,WM Supercenter,Retail,3509 E RACE AVE,SEARCY,WHITE,AR,72143-6202,Open,c22b2a4d-8bc7-471f-a852-e56755aa1b20,-10206583.1029,4197528.0404
51229,BONHAM TX,158,WM Supercenter,Retail,2021 N STATE HIGHWAY 121,BONHAM,FANNIN,TX,75418-2340,Open,69c33504-032c-43b1-a6d8-f1bce91050d4,-10708326.7646,3974766.2374
51230,COLUMBIA MO,159,WM Supercenter,Retail,415 CONLEY RD,COLUMBIA,BOONE,MO,65201-6468,Open,9661b7e8-b410-4aec-bc14-b358d43574fa,-10274433.3344,4715243.2172
51231,ASH FLAT AR,160,WM Supercenter,Retail,219 HIGHWAY 412,ASH FLAT,SHARP,AR,72513-9593,Open,eeb88541-1fdc-4a3e-a894-d4fa515b000a,-10196452.8066,4333859.5587
51232,HUNTINGDON TN,161,WM Supercenter,Retail,180 VETERANS DR N,HUNTINGDON,CARROLL,TN,38344-6202,Open,6875e7e2-86cf-44eb-be18-8e3b30a6dcf0,-9844809.2294,4300322.9251
51233,"ANADARKO, OK",162,WM Supercenter,Retail,1201 W PETREE RD,ANADARKO,CADDO,OK,73005-6041,Open,91fa438d-6391-42fd-852d-2001bb11be61,-10938517.8831,4172044.1526
51234,NACOGDOCHES TX,163,WM Supercenter,Retail,4810 NORTH ST,NACOGDOCHES,NACOGDOCHES,TX,75965-1876,Open,f6275612-b6d2-4e2c-86f2-447ca2103866,-10536651.7383,3717458.3969
51235,PONTOTOC MS,164,WM Supercenter,Retail,100 MCCORD RD,PONTOTOC,PONTOTOC,MS,38863-6245,Open,5a9635cd-9b51-4bd9-86a0-b58db92ed665,-9909823.9308,4067208.8953
51236,HENDERSON TX,165,WM Supercenter,Retail,2121 US HIGHWAY 79 S,HENDERSON,RUSK,TX,75654-4405,Open,b79e0001-0307-45cd-9fb8-f6354097207d,-10553322.2774,3780445.7667
51237,HOUSTON MO,166,WM Supercenter,Retail,1433 S SAM HOUSTON BLVD,HOUSTON,TEXAS,MO,65483-2131,Open,e801e760-8859-4e93-b899-394679b553c7,-10237228.3569,4482935.0888
51238,CROSSETT AR,167,WM Supercenter,Retail,910 UNITY RD,CROSSETT,ASHLEY,AR,71635-9424,Open,34293e48-4963-4d1c-bbc2-eee5b6756889,-10234956.994,3913404.596
51239,OWASSO OK,168,WM Supercenter,Retail,12101 E 96TH ST N,OWASSO,TULSA,OK,74055-5320,Open,7e0868c1-9191-4328-aed0-be9539a140f8,-10668641.9227,4341311.9982
51240,LONOKE AR,169,WM Supercenter,Retail,322 BROWNSVILLE LOOP,LONOKE,LONOKE,AR,72086-9348,Open,1626e7b0-6680-4b2e-9d47-362d8494bb79,-10229604.6415,4137450.4514
51241,NATCHITOCHES LA,170,WM Supercenter,Retail,925 KEYSER AVE,NATCHITOCHES,NATCHITOCHES,LA,71457-6267,Open,dbd8741b-9f4c-42b3-901a-5dc928ad8a4a,-10360136.0953,3730570.8674
51242,"CAMDEN, AR",171,WM Supercenter,Retail,950 CALIFORNIA AVE SW,CAMDEN,OUACHITA,AR,71701-5308,Open,5aa56b65-bb5d-40f8-a764-80dc5b5637f2,-10334548.1972,3970838.0331
51243,WASHINGTON MO,172,WM Supercenter,Retail,1701 A ROY DR,WASHINGTON,FRANKLIN,MO,63090-5007,Open,03c624a9-7ee6-48d1-aff8-b3adc2bdb6d7,-10129543.5588,4656058.4098
51244,POTOSI MO,173,WM Supercenter,Retail,1 MEMORIAL DR,POTOSI,WASHINGTON,MO,63664-9318,Open,fef6e5c3-21da-41a8-8e32-1e3b6997268a,-10104643.1698,4568664.7772
51245,ROCKLEDGE FL,174,WM Supercenter,Retail,2700 CLEARLAKE RD,COCOA,BREVARD,FL,32922-5716,Open,b1d6ec5b-7a5a-4629-811f-ee1168e52945,-8989397.9795,3298899.8084
51246,COLLIERVILLE TN,175,WM Supercenter,Retail,560 W POPLAR AVE,COLLIERVILLE,SHELBY,TN,38017-6507,Open,d38c9859-da3a-473d-9826-90acc7605eb9,-9983242.252,4170452.8428
51247,RIPLEY MS,176,Wal-Mart,Retail,822 CITY AVE S,RIPLEY,TIPPAH,MS,38663-2905,Open,ce4609ce-2da4-4b0d-84a7-4662f2f589d3,-9901967.4465,4126398.0798
51248,"PARIS, TN",177,WM Supercenter,Retail,1210 MINERAL WELLS AVE,PARIS,HENRY,TN,38242-4914,Open,e436c318-c8b1-4d43-8e55-ef6fc09c66d5,-9830394.3572,4339372.4542
51249,"ALVA, OK",178,WM Supercenter,Retail,914 E OKLAHOMA BLVD,ALVA,WOODS,OK,73717-4010,Open,3059cf07-ce1a-4bd7-a05d-10a3b77300bd,-10981115.5108,4411195.2872
51250,"SPRINGFIELD, MO",179,WM Supercenter,Retail,3520 W SUNSHINE ST,SPRINGFIELD,GREENE,MO,65807-0906,Open,8410dd61-78fe-4754-8057-b77ea2d04fc8,-10391940.9644,4464280.6031
51251,JACKSONVILLE TX,180,WM Supercenter,Retail,1311 S JACKSON ST,JACKSONVILLE,CHEROKEE,TX,75766-3050,Open,05b7ff91-ad71-40cc-871e-35c8a0070ffb,-10604999.7906,3756933.992
51252,NEW BOSTON TX,181,WM Supercenter,Retail,800 JAMES BOWIE DR,NEW BOSTON,BOWIE,TX,75570-2334,Open,fdfc4690-0ea4-4fe6-b074-127018c077a4,-10508988.2883,3957998.4551
51253,GREENVILLE MS,182,WM Supercenter,Retail,1831 HIGHWAY 1 S,GREENVILLE,WASHINGTON,MS,38701-7355,Open,4376739f-dc17-432b-8253-922e593778f0,-10134958.2501,3944233.7712
51254,LOUISVILLE MS,183,WM Supercenter,Retail,159 HIGHWAY 15 S,LOUISVILLE,WINSTON,MS,39339-6440,Open,3e6f3fa7-29c7-44bd-85b7-8cccd65b5a28,-9916653.2703,3911545.7255
51255,BLUE SPRINGS MO,184,WM Supercenter,Retail,600 NE CORONADO DR,BLUE SPRINGS,JACKSON,MO,64014-3084,Open,4aa9848a-048e-4548-ac86-77a5835b9799,-10492422.2783,4725131.5868
51256,GAINESVILLE TX,185,WM Supercenter,Retail,1800 LAWRENCE ST,GAINESVILLE,COOKE,TX,76240-2200,Open,56132d94-fe66-4eed-9a3c-da2c9a3b89bf,-10813123.4898,3981322.4173
51257,EL DORADO KS,186,WM Supercenter,Retail,301 S VILLAGE RD,EL DORADO,BUTLER,KS,67042-4087,Open,49ee1c0a-46a8-4f40-9eae-e9378217e330,-10785974.8924,4553276.8937
51258,CAPE GIRARDEAU MO,188,WM Supercenter,Retail,3439 WILLIAM ST,CAPE GIRARDEAU,CAPE GIRARDEAU,MO,63701-9507,Open,3648a29a-9549-403b-8403-ae82adc7572d,-9972656.325,4481189.8472
51259,KIRKSVILLE MO,189,WM Supercenter,Retail,2206 N BALTIMORE ST,KIRKSVILLE,ADAIR,MO,63501-1906,Open,a4e4a63c-c099-4093-915b-e3894f280e6d,-10305910.9242,4897475.9768
51260,KENNETT MO,190,WM Supercenter,Retail,1500 1ST ST,KENNETT,DUNKLIN,MO,63857-2522,Open,3798b569-a60c-4bc5-8b22-fc8a268d8a67,-10022947.02,4333531.8999
51261,COLUMBIA TN,192,WM Supercenter,Retail,2200 BROOKMEADE DR,COLUMBIA,MAURY,TN,38401-3994,Open,8a987559-b39d-425a-b930-eb4d26dcfd5d,-9690507.3908,4245580.1944
51262,BAYTOWN TX,194,WM Supercenter,Retail,4900 GARTH RD,BAYTOWN,HARRIS,TX,77521-2257,Open,72f5e96c-d887-439e-bcd8-5bcde399a65c,-10572501.0672,3474833.0962
51263,EXCELSIOR SPRINGS MO,195,WM Supercenter,Retail,2203 PATSY LN,EXCELSIOR SPRINGS,CLAY,MO,64024-7303,Open,f2f42571-b92d-4b62-ad7e-48c572160225,-10493523.228,4768994.2276
51264,CARBONDALE IL,196,WM Supercenter,Retail,1450 E MAIN ST,CARBONDALE,JACKSON,IL,62901-3140,Open,23d76d1a-1e76-453a-ba09-9f850f935d68,-9928247.7518,4542552.6051
51265,MACOMB IL,197,WM Supercenter,Retail,1730 E JACKSON ST,MACOMB,MCDONOUGH,IL,61455-2531,Open,42124072-1672-49a3-aa10-d7112762f0b5,-10090167.6285,4933168.0204
51266,SALEM IL,198,WM Supercenter,Retail,1870 W MAIN ST,SALEM,MARION,IL,62881-5838,Open,71224cad-4719-4d63-ac68-99c967bea046,-9905359.3513,4668199.8129
51267,LINCOLN IL,199,WM Supercenter,Retail,825 MALERICH DR,LINCOLN,LOGAN,IL,62656-9700,Open,cdee24c6-20f8-4602-ae66-0f7fca53c728,-9951743.2888,4888384.7458
51268,JACKSONVILLE IL,200,WM Supercenter,Retail,1941 W MORTON AVE,JACKSONVILLE,MORGAN,IL,62650-2620,Open,8ef39c15-4905-4a07-96b9-bb9af636cce9,-10048898.0423,4825317.8091
51269,BELLEVILLE IL,201,WM Supercenter,Retail,2608 GREEN MOUNT COMMONS DR,BELLEVILLE,ST. CLAIR,IL,62221-6742,Open,b9f74b3c-77bf-4433-aa69-69d0c29a4f11,-10010179.1197,4653436.1847
51270,FRISCO CUSTER & 121 TX,202,WM Supercenter,Retail,16066 STATE HIGHWAY 121,FRISCO,COLLIN,TX,75035-4681,Open,5372838a-fea9-4af4-beae-8437780ca946,-10768608.1613,3912322.6559
51271,BROOKFIELD MO,203,WM Supercenter,Retail,937 PARK CIRCLE DR,BROOKFIELD,LINN,MO,64628-7920,Open,533d67a9-529c-425f-8e56-a8ff0f251dc8,-10360810.3575,4832269.5036
51272,PRINCETON KY,204,WM Supercenter,Retail,1500 US HIGHWAY 62 W,PRINCETON,CALDWELL,KY,42445-6106,Open,6dd2530f-42f8-44f8-ae72-275951b75446,-9787024.9515,4454565.3624
51273,PHILADELPHIA MS,205,WM Supercenter,Retail,1002 W BEACON ST,PHILADELPHIA,NESHOBA,MS,39350-3204,Open,7152d82b-58f7-475b-bd3b-b7ca37a0723e,-9921635.0401,3864487.1608
51274,MCKINNEY TX,206,WM Supercenter,Retail,2041 N REDBUD BLVD,MCKINNEY,COLLIN,TX,75069-8214,Open,0a267c1f-a1e3-4746-9ec4-71a0c3537973,-10756797.2747,3924808.4913
51275,CLEVELAND OK,207,WM Supercenter,Retail,772 N AIRPORT RD,CLEVELAND,PAWNEE,OK,74020-1208,Open,811f15f6-89d7-49e4-a5d3-556145fbf65a,-10738242.5419,4341635.6118
51276,OZARK AR,209,Wal-Mart,Retail,1516 N 18TH ST,OZARK,FRANKLIN,AR,72949-3611,Open,bdf3541f-f0ba-4e43-a3a0-a2c7c8d6b7f3,-10446644.1414,4232545.6306
51277,HOLDENVILLE OK,210,Wal-Mart,Retail,500 EAST HIGHWAY 270,HOLDENVILLE,HUGHES,OK,74848-4238,Open,eeb76d92-a423-4080-926c-1b3705a28b9a,-10729130.0397,4175852.8264
51278,HILLSBORO TX,211,WM Supercenter,Retail,401 COKE AVE,HILLSBORO,HILL,TX,76645-2671,Open,68bb130c-3411-45bd-aa24-1fe5f517976b,-10809113.9844,3763879.4142
51279,NORMAN OK,212,WM Supercenter,Retail,333 N INTERSTATE DR,NORMAN,CLEVELAND,OK,73069-6326,Open,f9ec806a-ef9b-4caa-8fc0-d9858b550390,-10851547.6385,4194043.1663
51280,LITCHFIELD IL,213,WM Supercenter,Retail,1205 W FERDON ST,LITCHFIELD,MONTGOMERY,IL,62056-4454,Open,8722bb58-6d54-4465-9c2f-6cf826d7a9ec,-9981842.298,4748280.093
51281,JASPER TX,214,WM Supercenter,Retail,800 W GIBSON ST,JASPER,JASPER,TX,75951-4914,Open,d881ff5e-9815-4282-8c28-3bcb8c15881d,-10465752.3547,3620844.4431
51282,MARION IL,216,WM Supercenter,Retail,2802 OUTER DR,MARION,WILLIAMSON,IL,62959-5207,Open,353d257a-741e-48ef-ad3f-3c8080191e22,-9904273.6523,4543915.5908
51283,LEWISVILLE TX,217,WM Supercenter,Retail,801 W MAIN ST,LEWISVILLE,DENTON,TX,75067-3556,Open,ee8cbac4-dcd8-4b50-9dbe-c93733556fe8,-10799541.3988,3901565.2061
51284,SELMER TN,218,WM Supercenter,Retail,1017 MULBERRY AVE,SELMER,MCNAIRY,TN,38375-3274,Open,91ca2acd-be5e-4546-a075-e154459e1ab5,-9860040.8527,4182872.1219
51285,SEDALIA MO,219,WM Supercenter,Retail,3201 W BROADWAY BLVD,SEDALIA,PETTIS,MO,65301-2118,Open,b5fefa6e-ab97-4d46-9486-ff1567dd4878,-10382885.0125,4679740.5271
51286,BURLESON TX,220,WM Supercenter,Retail,951 SW WILSHIRE BLVD,BURLESON,JOHNSON,TX,76028-5714,Open,b3065c61-a1d1-4851-9beb-1ab6d2b651e2,-10835596.6686,3832789.9059
51287,YUKON OK,221,WM Supercenter,Retail,1200 GARTH BROOKS BLVD,YUKON,CANADIAN,OK,73099-4107,Open,bc6e9bb5-b3ae-4f94-81bd-5a0521fd5145,-10883060.6279,4230730.6535
51288,SPARTA IL,222,WM Supercenter,Retail,1410 N MARKET ST,SPARTA,RANDOLPH,IL,62286-2302,Open,a0632aa8-f05d-4e48-9f9d-622f2ad4efcf,-9985560.369,4599447.2271
51289,"MT. VERNON, IL.",224,WM Supercenter,Retail,110 DAVIDSON RD,MOUNT VERNON,JEFFERSON,IL,62864-6741,Open,545b1670-5ae7-4c46-9bca-2c146b5b2faa,-9902791.0994,4623203.2067
51290,SULPHUR OK.,225,WM Supercenter,Retail,2705 W BROADWAY AVE,SULPHUR,MURRAY,OK,73086-6508,Open,3ab4b24d-79c6-4ff3-97a6-1e1742dadde5,-10798466.6091,4096669.7657
51291,"ATLANTA, TX.",226,WM Supercenter,Retail,201 LOOP 59,ATLANTA,CASS,TX,75551-2011,Open,05ab98c0-b952-4386-8c59-dbbc59fec483,-10484608.9858,3910632.4831
51292,EL RENO OK.,227,WM Supercenter,Retail,2400 S COUNTRY CLUB RD,EL RENO,CANADIAN,OK,73036-5801,Open,0b463abe-deb7-43f9-bcc9-3eddc8137043,-10906642.6601,4233551.1482
51293,CLEBURNE TX.,228,WM Supercenter,Retail,1616 W HENDERSON ST,CLEBURNE,JOHNSON,TX,76033-4123,Open,d9c25585-baf3-444d-910d-db0fb9167f4f,-10844203.3351,3808206.2132
51294,TRUMANN AR.,229,WM Supercenter,Retail,512 INDUSTRIAL PARK DR,TRUMANN,POINSETT,AR,72472-9602,Open,8755972a-4e25-4758-a429-703d850bf206,-10079969.7613,4256878.1335
51295,PARIS AR.,230,Wal-Mart,Retail,1501 E WALNUT ST,PARIS,LOGAN,AR,72855-4235,Open,a9111853-9d0c-4b42-8ae5-bd7c04e55a3f,-10432442.3347,4203819.9513
51296,ADA OK.,231,WM Supercenter,Retail,1419 N COUNTRY CLUB RD,ADA,PONTOTOC,OK,74820-1836,Open,40d65d22-10cc-4d4f-ba18-78b04e12c7e4,-10759716.0717,4135267.3783
51297,ATOKA OK.,232,Wal-Mart,Retail,1983 S MISSISSIPPI AVE,ATOKA,ATOKA,OK,74525-3629,Open,0ed9f16b-1f19-4301-8c15-5cfb0595a2b6,-10702550.5076,4078089.138
51298,"ANNA, IL.",233,WM Supercenter,Retail,300 LEIGH AVE,ANNA,UNION,IL,62906-2213,Open,483ac15e-e97c-44bd-8966-0b49d4f698ed,-9932258.7044,4503687.871
51299,"KANSAS CITY, MO.",234,WM Supercenter,Retail,8301 N CHURCH RD,KANSAS CITY,CLAY,MO,64158-1106,Open,eadb1c34-946a-43a9-9e2e-c6bf15a8042b,-10515135.0166,4756539.9702
51300,CROCKETT TX.,236,WM Supercenter,Retail,1225 E LOOP 304,CROCKETT,HOUSTON,TX,75835-1807,Open,21f169f1-09b0-4006-b6af-8165383bfbac,-10623725.844,3674426.7263
51301,HARRISBURG IL.,237,WM Supercenter,Retail,710 S COMMERCIAL ST,HARRISBURG,SALINE,IL,62946-2346,Open,0cec08ea-7b71-464a-936d-2397f89077cb,-9855435.6767,4541103.0975
51302,PULASKI TN.,238,WM Supercenter,Retail,1655 W COLLEGE ST,PULASKI,GILES,TN,38478-5207,Open,6aef8985-a959-424f-89e8-fded623f84ef,-9691522.5132,4191300.6053
51303,"KOSCIUSKO, MS.",239,WM Supercenter,Retail,220 VETERANS MEMORIAL DR,KOSCIUSKO,ATTALA,MS,39090-3848,Open,9e9e459e-9fc3-48b5-a9cf-3d32437549d2,-9970542.9244,3902590.8987
51304,COMMERCE TX.,240,WM Supercenter,Retail,2701 STATE HIGHWAY 50,COMMERCE,HUNT,TX,75428-2830,Open,dfa90bcb-2d4a-4b6f-ae0d-75bbc7848f14,-10677187.2521,3926553.5573
51305,PAOLA KS.,242,WM Supercenter,Retail,310 HEDGE LN,PAOLA,MIAMI,KS,66071-1887,Open,8fb4df60-078c-4365-8b4f-816bc1778c02,-10559463.6624,4660773.9005
51306,WENTZVILLE MO.,243,WM Supercenter,Retail,1971 WENTZVILLE PKWY,WENTZVILLE,ST. CHARLES,MO,63385-3424,Open,fd060a64-6e43-463b-9e16-bf5514345a9a,-10116595.9888,4695094.2966
51307,WINNFIELD LA.,244,WM Supercenter,Retail,5940 HIGHWAY 167 N,WINNFIELD,WINN,LA,71483-5075,Open,dabba08c-0bf5-4bf4-8ac2-0ceab08734a1,-10314520.2623,3756781.5431
51308,SKIATOOK OK.,246,WM Supercenter,Retail,700 W ROGERS BLVD,SKIATOOK,OSAGE,OK,74070-1035,Open,b4b4df95-5219-48e1-984c-04db0aa572a2,-10687926.2434,4351749.8792
51309,HENRYETTA OK.,247,Wal-Mart,Retail,605 E MAIN ST,HENRYETTA,OKMULGEE,OK,74437-4439,Open,bc8b05ee-5bba-4302-895d-0f38e038d345,-10683826.6805,4223678.2782
51310,MEXIA TX.,248,WM Supercenter,Retail,1406 E MILAM ST,MEXIA,LIMESTONE,TX,76667-2500,Open,acf40040-d873-42d0-a82c-27bbd3511206,-10737492.6938,3721816.3967
51311,CLEVELAND TX.,249,WM Supercenter,Retail,831 HIGHWAY 59 S,CLEVELAND,LIBERTY,TX,77327-4873,Open,bf7d07fd-e4cb-431b-aee9-a8535924b6b4,-10586257.0393,3546513.5525
51312,WARSAW MO.,250,WM Supercenter,Retail,103 W POLK ST,WARSAW,BENTON,MO,65355-3297,Open,a381046b-e5d9-42d0-a430-21e350b18f16,-10394058.1498,4616476.0985
51313,MINEOLA TX.,251,WM Supercenter,Retail,135 NE LOOP 564,MINEOLA,WOOD,TX,75773-2913,Open,cb1a55f1-02c2-454e-9ace-190365d69e36,-10628994.8182,3854187.8286
51314,"DU QUOIN, IL.",252,WM Supercenter,Retail,215 E GRANTWAY ST,DU QUOIN,PERRY,IL,62832-1923,Open,8de87f20-b5ac-4c48-919e-041347903950,-9933943.9702,4579094.9721
51315,"JERSEYVILLE, IL.",253,WM Supercenter,Retail,1316 S STATE ST,JERSEYVILLE,JERSEY,IL,62052-3617,Open,07beb84a-fb50-4894-a77b-8c3ba72452d7,-10054199.9671,4736515.668
51316,OLNEY IL.,254,WM Supercenter,Retail,1001 NORTH WEST,OLNEY,RICHLAND,IL,62450-3774,Open,c2d3fe4c-04c8-4764-a8c3-293604a64b36,-9807002.7926,4685920.0817
51317,"GLEN CARBON, IL.",256,WM Supercenter,Retail,400 JUNCTION DR,GLEN CARBON,MADISON,IL,62034-4323,Open,04c8a78b-7404-4a3c-9b07-b75093792b78,-10013481.8577,4689533.1452
51318,MORGANFIELD KY.,257,WM Supercenter,Retail,901 US HIGHWAY 60 E,MORGANFIELD,UNION,KY,42437-6603,Open,c5a6f4d2-f343-4abd-bcb1-fbee94f206dd,-9784981.6823,4535533.5597
51319,TUPELO MS.,258,WM Supercenter,Retail,3929 N GLOSTER ST,TUPELO,LEE,MS,38804-0915,Open,408d4843-a4aa-4ae9-8c46-31d751e00d2d,-9875136.3322,4070350.0255
51320,ROCKWALL TX.,259,WM Supercenter,Retail,782 E INTERSTATE 30,ROCKWALL,ROCKWALL,TX,75087-5503,Open,473160ab-7c55-422d-a22c-fb6f95c5135c,-10738069.7741,3882318.2974
51321,WAXAHACHIE TX.,260,WM Supercenter,Retail,1200 N HIGHWAY 77,WAXAHACHIE,ELLIS,TX,75165-5114,Open,3271f857-a7b6-48b5-87a9-57046a8c5fa9,-10779937.5912,3818134.6572
51322,HOT SPRINGS AR.,261,WM Supercenter,Retail,4019 CENTRAL AVE,HOT SPRINGS,GARLAND,AR,71913-7208,Open,ef709984-d1da-4c59-a5eb-377553492fe5,-10359475.1915,4090001.3833
51323,BENTON IL /WEST CITY.,262,WM Supercenter,Retail,919 GIACONE DR,BENTON,FRANKLIN,IL,62812-1639,Open,6e050993-9049-4942-b01d-c25b7c9f2191,-9900369.7891,4579569.3406
51324,DICKSON TN,264,WM Supercenter,Retail,175 BEASLEY DR,DICKSON,DICKSON,TN,37055-2841,Open,272b2af6-fa9b-496a-b474-28e93ee78001,-9727231.1342,4308879.4594
51325,"TERRELL, TX",265,WM Supercenter,Retail,1900 W MOORE AVE,TERRELL,KAUFMAN,TX,75160-2346,Open,f87ac445-6b1f-445f-9bd5-b1f3aa6b7695,-10720750.799,3860816.4167
51326,"SOUTHLAKE, TX",266,WM Supercenter,Retail,1601 W STATE HIGHWAY 114,GRAPEVINE,TARRANT,TX,76051-8651,Open,0e1cfe8b-8d90-49e4-a36f-cea980a6ec09,-10809314.5821,3886130.5092
51327,WEBB CITY MO,267,WM Supercenter,Retail,1212 S MADISON ST,WEBB CITY,JASPER,MO,64870-2834,Open,325dd748-9c43-49b2-a124-9d54a0a63a00,-10517286.0431,4457732.3151
51328,SAVANNAH TN,268,WM Supercenter,Retail,175 JI BELL LN,SAVANNAH,WAYNE,TN,38372-5110,Open,8ee49b2f-ebe6-4031-8cda-b8c725ba8b17,-9820053.1105,4194366.1217
51329,"LAWTON, OK",269,WM Supercenter,Retail,1002 NW SHERIDAN RD,LAWTON,COMANCHE,OK,73505-5208,Open,ef3385d1-3a1c-46ef-a839-84cdcaebbec0,-10956556.7613,4112191.0069
51330,BOWIE TX,271,WM Supercenter,Retail,1341 HIGHWAY 287 N,BOWIE,MONTAGUE,TX,76230-7531,Open,f6fc8a6c-86fa-4742-9ee1-9f529dadb42d,-10891218.3428,3967278.1762
51331,FRANKLIN TN,272,WM Supercenter,Retail,3600 MALLORY LN,FRANKLIN,WILLIAMSON,TN,37067-2900,Open,642571ed-2c4c-4f06-a04c-88d6dc90991a,-9664668.3558,4292231.5216
51332,FULTON MS,273,WM Supercenter,Retail,100 INTERCHANGE DR,FULTON,ITAWAMBA,MS,38843-6010,Open,4b3b0759-304a-498a-9c79-b3a35e784b67,-9840332.6274,4061373.2153
